player_id,player_name,elo,clay_elo,form,clay_wr,rg_best,fatigue
106035,Isak Arvidsson,1425.5846053765656,1483.0073297169395,0.125,0.0,0,0
103758,Taylor Dent,1491.560412988,1482.9982209724517,0.5,0.3333333333333333,2,7
144760,Amine Ahouda,1460.2827190102125,1482.962247345586,0.25,0.3333333333333333,0,60
104252,Florian Mayer,1487.9845309699851,1482.957428581216,0.1,0.35,2,7
106138,Yaraslav Shyla,1478.2504406668247,1482.9184360350603,0.5,0.5,0,60
104775,Adam Kellner,1497.814989916152,1482.8483062814623,0.5,0.3333333333333333,0,60
104920,Denys Molchanov,1493.3889181231614,1482.845831250902,0.6666666666666666,0.5,0,60
210053,Luka Mikrut,1483.1535120385292,1482.8321793500772,0.5,0.5,0,30
106324,Vaclav Safranek,1469.3741329350005,1482.7846083485972,0.0,0.5,0,60
104516,Arnau Brugues Davi,1483.9041056700978,1482.7813204732226,0.0,0.0,0,21
105111,Ivan Endara,1470.76091999356,1482.7213175581412,0.3333333333333333,0.5,0,0
149843,Conor Gannon,1478.0212353404022,1482.6932981174923,0.5,0.5,0,30
126681,Dawood Sayed Hashim,1482.9845933602426,1482.6591598455852,0.5,0.5,0,30
134114,Jad Ballout,1465.1050072994938,1482.6555399243261,0.0,0.5,0,60
200390,Kacper Zuk,1498.0229762595463,1482.5714869802237,0.5,0.5,0,59
104339,Mario Ancic,1483.6594060874208,1482.5666827781629,0.5,0.5,0,30
103292,Gaston Gaudio,1481.4176100911686,1482.5625813136655,0.5,0.5,0,30
110754,David Vega Hernandez,1482.3737262568725,1482.5517822859813,0.5,0.5,0,30
105781,Andrei Vasilevski,1438.0487890762413,1482.5320434102787,0.0,0.5,0,60
105098,Alexandre Sidorenko,1480.9039759242974,1482.5260414599556,0.25,0.5,0,60
104446,Dinko Halachev,1481.2700584420068,1482.4984305017013,0.5,0.5,0,30
200452,Patrick Zahraj,1482.313626018837,1482.3853575030041,0.5,0.5,0,30
104330,Rajeev Ram,1492.3614609504873,1482.3623920186535,0.4,0.4444444444444444,1,60
105401,Matteo Trevisan,1481.1007513619347,1482.2836382197572,0.5,0.5,0,30
123795,Altug Celikbilek,1570.1768834810912,1482.279447399641,0.6,0.0,0,60
104004,Filip Prpic,1445.5879254760234,1482.2417203664659,0.5,0.5,0,30
105668,Jerzy Janowicz,1645.5180015482033,1482.156112041497,0.6,0.0,3,0
209403,Faris Zakaryia,1498.526585683593,1482.0770764184117,0.5,0.5,0,30
122635,Alexander Merino,1483.2849305096363,1482.0759824806387,0.5,0.5,0,30
129814,Ivan Ivanov,1481.9943212745634,1482.0743235399912,0.0,0.0,0,50
104993,Martin Vaisse,1486.3085438966461,1482.030292651281,0.5,0.5,0,30
127570,Rodrigo Arus,1488.735495066419,1481.9966032865782,0.0,0.5,0,60
104627,Boy Westerhof,1482.8706088469357,1481.8993212679568,0.5,0.5,0,30
212044,Yi Zhou,1511.5983402293202,1481.6916137239973,0.5,0.5,0,0
104735,Tobias Kamke,1513.8212907918153,1481.6799493327462,0.4,0.0,2,60
208316,Valentin Royer,1583.8616785391935,1481.6340434231308,0.5,0.0,1,6
106292,Hernan Casanova,1483.830958260611,1481.6106079078395,0.5,0.5,0,30
104043,Marc Lopez,1485.777368928469,1481.5628125570045,0.25,0.5,0,60
105551,Anil Yuksel,1471.6246628173722,1481.501275784576,0.0,0.5,0,60
103693,Thierry Ascione,1448.344407277505,1481.4226974437545,0.0,0.0,0,60
121411,Moez Echargui,1556.0713274765424,1481.394646959591,0.7142857142857143,0.0,0,60
200267,Zizou Bergs,1701.1038206680248,1481.3781970843795,0.6,0.3333333333333333,3,22
105063,Andrea Arnaboldi,1474.8543357655738,1481.3524611481412,0.3,0.4,2,60
104783,Mikhail Ledovskikh,1447.6593373362518,1481.320273381308,0.0,0.5,0,60
104226,Bastian Knittel,1479.4745929343956,1481.2537947091075,0.25,0.3333333333333333,0,60
105262,Fernando Romboli,1479.913546519642,1481.2492729597534,0.5,0.5,0,30
105080,Miloslav Mecir Jr,1481.4348026255916,1481.2170283351404,0.3333333333333333,0.0,1,60
106210,Jiri Vesely,1557.8629663675238,1481.0918355065312,0.4,0.0,3,56
108594,Johnny Arcilla,1487.9465344120774,1481.0235458218363,0.5714285714285714,0.6,0,60
104967,Alexander Sadecky,1482.7744599992495,1480.924986940715,0.5,0.5,0,30
105406,Roberto Marcora,1512.3830444259731,1480.8560544110426,0.4,0.5,0,0
103017,Nicolas Kiefer,1482.5742001230306,1480.5297180318976,0.3333333333333333,0.0,0,14
104721,Josselin Ouanna,1468.1825818505595,1480.454953324773,0.5,0.5,0,21
105072,Sanam Singh,1482.2007640056138,1480.3143035143282,0.3333333333333333,0.0,0,60
106430,Patrick Ciorcila,1486.2068332228766,1480.213887718463,0.5,0.5,0,30
123809,Ivan Gakhov,1492.0513743044191,1480.0665593216277,0.25,0.0,0,60
105961,David Souto,1529.614117836706,1480.0135266340487,0.5,0.0,0,0
